rating,date,content
5.0,2026-02-10 21:51,"올해 울 거 영화보면서 다 울었네요.. 왜 장항준 감독님이 박지훈한테 '단종은 너여야만 한다'라고 한 지 알겠음. 실제 단종이 저랬겠다 싶고. 단종보다 더 단종같고, 단종의 환생같고.. 눈빛이 세상을 포기한 눈빛에서 왕의 눈빛이 됐을 때 온몸에 소름이 돋았어요. 백성들과 잘 지내는 것에서 세종대왕의 후손임을 느꼈구요 (그걸 느끼게 할 만큼 박지훈 연기는 진짜 대배우임) 박지훈에게 단종을 맡긴 장항준 감독님 진짜... 감사합니다... 모든 사람에게 역할이 있고 서사가 있다.. 15키로를 감량해서 단종을 보여주고, 단종이 실제로 이랬겠구나 싶게 만든 박지훈은... 천재다.. 아이돌이었다는게 믿기지가 않아요 그냥 천생 배우임... 박지훈씨 사극 많이 해주세요 당신의 퍼컬은 사극입니다. 엄청나게 울었어요. 박지훈의 눈빛이 마음에서 사라지지를 않네요... 박지훈은 대배우가 될 게 확실한 정도가 아니예요 왕사남에서의 박지훈은 대배우예요.. 그리고 눈빛과 표정만으로 모든걸 보여준 유모 전미도와 단종의 마지막 동료로서 말못할 감동을 준 엄홍도 유해진과 꼭... 관리가 되었기를 바라는 태산이... 영화 시작할 때 분위기를 확 풀어준 안재홍과... 그리고 단종을 위해 나라의 옳은 길을 위해 최선을 다한 충신중의 충신 금성대군의 이준혁, 짧았지만 나라와 정의를 위한 사육신의 모습까지.. 장항준 감독님 이런 미친(positive) 영화를 주셔서 정말 감사합니다. 제 안에 단종 박지훈은 영원히 살아있을 것 같아요. 단종보다 더 단종같고, 죽은 단종의 영혼이 접신했나 싶을만큼 박지훈의 단종은 완벽했어요. +수양대군의 반역을 성공시킨 모든 자들은 불지옥에서 영원히 불타기를. 내가 무교고 사후세계도 안믿지만, 이들의 사후가 불지옥이길 바라는 차원에서는 믿는다."
1.0,2026-04-03 16:46,이게 왜 흥행 했을까내 시간..하
0.5,2026-04-04 23:07,오랜만에 중간에 나가고 싶던 영화.. 배우들이 캐리했지만 각본 좀 제발.. 오글거려서 에휴
3.0,2026-03-06 11:49,연기자들의 연기는 훌륭했으나 스토리가 개연성있지않고 뚝뚝끊기는 느낌이었음
5.0,2026-02-04 12:52,앞으로 나에게 단종은 박지훈이다.. 약영 때부터 알아봤지만 진짜 그 눈빛...ㅜㅜ 굉장히 오랜만에 사극을 극장에서 본 거 같은데 아빠랑 N차 해야지ㅜㅜ
0.5,2026-03-01 00:09,솔직히 너무 과대평가 됐다...
2.0,2026-03-15 22:29,명작이라 하기엔 모자란 영화.유행따라 우르르..
1.0,2026-03-17 23:17,천만은 솔직히 아님...
1.0,2026-03-12 09:28,뉴스고 인스타고 온나라가 떠들썩하길래 보고왔습니다. 솔직히 왜 유명해진거지 이해가 좀 안되네요.개연성도 없고 어떠한 과정이나 동기로 인해 등장인물들의 감정변화가 있는지에 대한 내용도 표현도 아쉽고 연출자체가 매끄럽지 못하고 뮤비 처럼 뚝뚝 끊어지는 느낌이었습니다. 장항준 감독 좋아하지만 이건 좀... 역시 인생은 타이밍인가봐요.실망하신분들 리바운드가 백배 재밌습니다.차라리 리바운드를 보세요감상포인트가 없는데 왜고르란거야
2.5,2026-04-27 22:43,그날의 애통이 메아리쳐 오늘로 왔을 뿐 영화의 감정선은 이해할 수가 없다
3.0,2026-03-02 15:18,"엉망인 스토리텔링과 구멍 투성이의 연출을, 배우분들의 열연으로 메우는 배우 하드캐리형 영화. 이렇게 준비할 거라면 감독은 다시는 사극 영화를 제작하지 않길 바랄 뿐이다. 1. 일단, 영화의 메시지는 대체 뭘까? 2시간 내내 무얼 말하는지 모르겠으나, 한 가지는 확실하다. 감독은 역사적 인물 '단종'에 별 관심이 없다. 그저 영화적 배경에 가깝고, 이 인물의 고뇌와 심경을 직접 비춰보이는 게 아닌 겉핥기식으로 풀어간다. (첫 장면에서, 아끼는 신하들이 하나씩 죽임당하며 의존할 데 없단 상황을 보여주질 않는다. 역사 내용 조금만 찾아봐도, 왕비와의 생이별과 의존하던 고참 신하들의 죽음 등 단종의 심정을 느끼게 만들 요소는 많았다. 하지만 감독이 선택한 건 누군지도 모를 신하들 다수를 동시 고문하는 장면 뿐이었다.)2. 심각했다 갑자기 가벼웠다 어느 장단에 맞춰야할지 모를 산만한 분위기 전환. 연출문제일까 각본문제일까. 시종일관 흐름은 난잡하고, 딱히 기억에 남을 만한 장면이 없다. 장면이나 연출은 깊은 의미 없이 1차원적이고, 단종의 악몽 장면은 기괴하고 흉측하고 불쾌했다.3. 핍진성과 개연성이 없다. 학문과 거리가 있는 조선시대 청룡포 이장이 '확률을 뚫고'라는 말을 하는 등 현실성 떨어지는 대사 구성들. 조선 배경의 사극인지 현대극인지 분별하기 힘들 수준. 또한, 막바지에 단종 일행이 도주할 때, 한명회 일당은 한참 뒤쳐졌음에도 갑자기 앞길에 딱 나타나며 땀 한방울 안 흘리는 것도 참 의아스러웠다.허술한 영화가 고평가를 받고 있는 느낌이다. 물론, 제작에 참여한 모든 분들의 고생을 폄하하려는게 아니다. 감독의 철저한 역량 부족을 말하는 것이다. 이 영화는 관객수 최소 1,200만명 이상 가겠지만, 천만 기록을 세웠을 때 다른 제작자들이 이 영화를 '성공'의 척도로 삼아 비슷한 게 양산될 것이 걱정된다. 따라서, 한국영화의 미래를 위해서라도 이 영화는 유해진님과 박지훈님의 열연보다 제작의 퀄리티 면에서 제대로 평가가 필요하다."
3.5,2026-03-28 22:08,이 영화가 어떻게 1500만이 넘죠?
5.0,2026-02-07 17:21,단종 연기한 배우 몰입감 엄청나네
5.0,2026-02-07 05:51,이 영화를 보는 117분 동안은 나도 이홍위의 삶을 잠시나마 함께 한 것 같았다.
5.0,2026-02-04 13:56,연기 미쳤고 음악 미쳤고... 왕사남 보고 나왔더니 사극 뽐뿌온다
3.5,2026-02-17 22:54,소문난 잔치에 먹을 것 없다고 기대를 너무 했나? 생각보단 별로 감동적이지 않았다. 박지훈 배우의 발견이 유일한 수확
2.0,2026-04-19 19:00,"제목을 왕과 사는 남자가 아니고, 유배지 배달의 민족으로 바꾸는게 더 공감될듯.. 왜 왕과 사는 남자인지 마지막 ppt2 장 나올때까지 전혀 몰랐음.뻔한 역사적 사실에 주인공 억지로 끼운 느낌..그냥 썸네일처럼 궁녀 매화를 소재로 왕과사는여자가 더 공감됐을듯... 왕과 사는 배민보단 나음.."
2.0,2026-04-04 22:34,"천만영화라 기대하고 봤는데 생각보다 별로였습니다. 스토리가 전반적으로 설득력이 부족하고 개연성이 떨어지는 부분들이 느껴졌고, 결말도 전혀 공감되지 않아서 뭐지? 스러웠습니다. 다만 배우들의 연기는 좋았습니다~"
1.0,2026-03-10 12:07,왜 연출이 별로라고 했는지 알게 됨. 이런 영화가 천만이 넘어도 되나 싶음. 좋은 배우들로 이정도의 연출이라니... 정말 별점 하나도 아까운 영화...
5.0,2026-02-14 21:22,박지훈 눈빛에 백만점드려요
5.0,2026-02-07 20:48,영화가 끝난 뒤에도 잊혀지지 않는 단종의 눈빛....
5.0,2026-02-04 14:09,역사가 스포라서 조금 슬펐네요 다들 연기 어쩜 그리 잘하시는지 같이 울고 웃다가 끝났어요 감동적이었어요 설연휴 시부모님 예매해드리려고요 재밌게 잘 보고 오실것같아요 재밌게 잘봤어요
2.0,2026-03-14 15:12,"유해진이 끌고 가는 영화, 그 이상 그이하도 아님. 전반적으로 영화가 붕떠있고 캐릭터들간의 개연성이 부족하고 설명도 잘 안됨. 그 좋은 연기자들과 좋은 소재를 가지고 고작 이런 영화라니, 너무나 성의 없는 음식을 내놓은 느낌이었음.cg도 그렇게 엉성할 거였으면 애초에 사용하지 않았어야함. 관객들의 몰입을 직접 깨다니..그 의도를 이해할 수 없을 뿐더러 90년대 영화에서나 나올법한 사약먹고 죽는 씬을 사용하고 비오는 장면 또한 너무 인위적임.. 감독이 대체 관객을 위해 고민을 하긴 했을까? 그냥 마지막 신파를 위해 영화를 만들었다고 밖에 안느껴짐.. 이런 저급 영화가 천만이라니 그저 박지훈 효과가 아닐까싶어 너무 안타까움..."
5.0,2026-02-04 15:21,오랜만에 너무 좋은 영화를 봤어요 진짜 믿고보는 유혜진. 너무 감동이고. 배아프게 웃다가. 또 울다가 .. 집 와보니 눈이 퉁퉁 부어있네요 단종. 너무 마음이 아파. 슬프고 애잔하고 마음이 막막해지네요 눈이 사슴눈이라 더 슬퍼ㅜ집에왔는데도 여운이ㅡ너무 길게ㅜ남아요두번 세번 봐도 눈물나고 슬플것같아 너무 좋은영화였어요
5.0,2026-02-04 12:11,"왕과 상민이라는 계급을 뛰어넘은 우정을 따뜻하게 그려낸 영화에요. 유해진 배우의 감칠맛 나는 연기와 유머러스함 덕분에 웃음이 나오다가도, 후반부로 갈수록 감정이 깊어져 주변에서 우시는 분들도 많이 보였습니다. 단순한 역사 영화가 아니라 사람 사이의 진짜 우정과 신뢰를 느끼게 해준, 오래 여운이 남는 작품이었습니다."
3.5,2026-02-21 22:28,"광해, 관상이 정말 잘만든 사극영화구나 하는 생각이 들었음"
5.0,2026-02-06 08:37,처연한 단종의 표정이 압권
5.0,2026-02-04 13:26,실현되지 못한 정의의 이면을 보다
3.0,2026-03-15 23:54,"이미 아는 역사 이지만 천만 넘었다길래 궁금해서 보고왔슴다….소신발언 하겠슴다. 천만 찍을정도의 퀄리티 아닙니다. 유해진님 박지훈님 연기 잘하시고 눈물샘 자극합니다 킹정입니다만, 스토리 솔직히 빈약합니다"
3.5,2026-02-14 21:32,유해진은 예상했는데 박지훈의 연기는 빙의 수준이었다
4.0,2026-02-04 09:24,영화 잘봤습니다 영화 잘봤습니다
0.5,2026-04-11 11:47,가만보면 뇌구조가 단순한 사람들이 이영화 재밌었다고 하드라 정해진 역사틀 그안에 짜임새만 넣으면 되는 시나리오를 이렇게 망칠수가 있나 배우들 연기력 없었으면 10만도 못갔다
5.0,2026-02-04 13:40,"결말을 알고 가도 눈물이 나고, 가슴을 뜨겁게 만드는 영화. 여운이 길게 남는, 감히 올해 최고의 영화라고 칭할 수 있는 영화!!"
0.5,2026-03-29 03:19,관계의 감정선이 공감 안 되며 배우들이 없는 내용 끌고가는 영화
2.0,2026-04-07 22:56,12세용 영화. 댓글 알바들 있나 진짜 보면서 욕했음
5.0,2026-02-04 11:51,두 배우가 밀고 당기는 구도가 기승전결을 이뤄요
5.0,2026-02-04 20:46,그대 부디 그곳에선 평안하기를…2시간 동안 영월에 함께 있던 기분
5.0,2026-02-04 13:03,오랜만에 극장에서 몰입하면서 봤음...ㅠ박지훈 연기 너무 잘하고 유해진은 말해 뭐해... 초반에는 막 웃겼다가 뒤에 가서는 개큰 감동..이렇게 찐 감동 받은게 얼마만인지ㅠ 명절에 가족들이랑 다 같이 보세요 개추!
3.0,2026-03-09 08:38,하 연출이 아쉽다.. 너무 내용 알맹이가 없고 개연성없고 계속 눈물만 나게 만드려고 만든 영화같음
2.0,2026-03-29 16:10,몰입불가한 황당한 연출들과 억지신파 그리고 정극과 희극 파트가 모두 삼류.. 관상이 정말 잘 만든 팩션 영화임을 다시 깨달음
5.0,2026-02-06 17:06,유해진은 뭐 말해뭐해 자신이 가장 잘하는 연기를 잘 보여줌박지훈은 기대를 안했는데 완전 박지훈의 재발견 단종 그자체였음마을사람들의 연기도 일품이었다 마지막씬에서는 눈물콧물 다쏟음ㅠㅠㅠ유지태 진심 개무서움 간신배같은 한명회만 보다가 이렇게 무서운 한명회는 처음봄 온가족이 봐도 좋을 영화 설날에 부모님데리고 또보러 가야지
5.0,2026-02-05 20:59,박지훈 배우.. 눈빛 어케 그래요..? 유해진 유지태 배우 연기야 말할 것도 없고 ㅠㅠ 간만에 영화관 갔는데 후회 없었어요.. 막판에 다들 훌쩍 훌쩍
0.5,2026-03-26 23:42,"천만영화여서 보고 왔는데, 기대가 너무 컷던걸까 다른 천만 영화에 비해 아쉬움. 평점과 관객수 거품인듯."
0.5,2026-03-08 06:49,꽤나 실망스러웠습니다 천만 달성한 작품 빼놓지 않고 모두 보았는데 조잡하다는 느낌은 이번이 처음이네요. 원하는 장면이나 감정선을 만들어내려고 시대적 상황에 맞지 않는 대사나 상황이 자꾸 연출되니 몰입이 안되고.. 좋은 스토리 소재를 이렇게까지 못 풀어내나싶었습니다.  호랑이 장면에선 CG가 이정도로 티나는 영화는 오랜만이라  난감했네요;;
3.5,2026-02-07 18:57,유해진을 대체할 배우는 없다
5.0,2026-02-04 12:22,너무 기대돼서 조조에 보고왔는데 진짜 너무 재밌습니다 박지훈 연기력 정말 미쳤습니다 설날에 부모님 모시고 또 봐야겠습니다!
0.5,2026-03-29 00:11,평론가들까지 싹다한통속이다
5.0,2026-02-05 21:37,박지훈 너무너무 청초하고 연기도 훌륭했습니다. 눈빛이랑 호통치는 장면 계속 생각나요. 슬프지만 잘 봤습니다.
3.0,2026-03-21 21:23,그냥 그저그럼.. 왜 천만인줄 모르겠음....
2.0,2026-04-04 16:29,스토리는 흥미로우나 지루한 장면이 많고오글거리는 연출이 넘 많음
5.0,2026-02-04 14:46,유해진님 연기력 최고에요 ㅜㅠ적극추천
2.0,2026-03-27 15:06,전국민 장항준 의리게임 중인가... 연기차력쇼
4.0,2026-02-19 12:25,연출은 좀 후져요. 흐름도 끊기고 개연성도 부족하고 뜬금없는 갑툭튀에 CG도 처참..하지만 배우들의 명연기가 마음을 울리고 돈이 하나도 아깝지 않았습니다.단종의 눈빛에 몇날 며칠 마음이 아픕니다 ㅠㅠ
5.0,2026-02-04 15:12,박지훈과 유해진이라는 치트키를 썼는데 안 볼수가 없었다. 박지훈 눈빛이 그냥 단종 그 자체였고 유해진 특유의 유쾌한 개그는 매번 실패하는 법이 없다. 이번엔 마음 뜨뜻한 국밥케미까지 말아주심… 설연휴에 부모님과 보기에도 딱인 것 같고 사극 좋아하는 사람은 무조건 추천! 다 보면 단종 과몰입하게 된다 내가 엄흥도가 돼ㅠ
5.0,2026-02-04 13:03,"오랜만에 배우들 연기가 돋보이는 작품을 만났네요 박지훈, 유해진 배우 연기 차력쇼 대박이에요.. 울고 웃고 시간가는 줄 모르고 봤어요 ㅋㅋ 가족들 다같이 보기에 좋은 영화입니다!!! 단종 관련 역사 이야기를 풀어놓은 내용이라 결말을 알면서도 조마조마해하고 개그 코드도 잘 맞아서 더 재밌게 봤어요!"
2.0,2026-05-12 22:19,시청률 약간 나오는 Tv사극 보는 수준의 감동
2.5,2026-03-13 23:07,입소문 덕에 성공한 상품. 딱 그 이상도 이하도 아님.
5.0,2026-02-08 17:07,개슬퍼요 박지훈 연기 너무 잘함!!!!
3.0,2026-03-18 10:32,생각 보다 별로임.연기들은 잘하는데.. 스케일도 그렇고.. 많이 부족한데.. 1000만관객이라.. 놀라움.
5.0,2026-02-06 08:04,드디어 단종의 환생! 안구건조증 치료됐어요!
3.0,2026-02-09 15:47,배우분들 연기는 너무 좋았지만... 연출이 아쉬웠어요..
5.0,2026-02-13 11:55,솔직히 연출 매끄럽지 못했을수 있음 cg좀 별로 일수도 있음 근데 걍 연기가 미침 눈빛이 미침 걍 티켓값하나도 안 아까움 집에서 보면 넘겨보고 뭐하면서 보고 하면서 이 감동 못 느꼈을듯
5.0,2026-02-09 08:23,사실 장항준 감독의 영화가 이번에 꼭 성공하길 바라는 마음에 관심을 가지고 기다리고 있었어요.근데 영화가 진짜 좋습니다.. 우선 모든 배우분들의 연기가 좋았지만 박지훈 배우를 칭찬하고 싶네요.본적 없지만 실제 단종의 모습을 보는듯 했습니다. 자기힘으로 선택한 삶이 아님에도 불구하고 무거운 왕족의 삶을 살다가..마지막까지 억울하게 가야만 했던 그 슬픈 눈을 보고 온 마음이랄까..박지훈 배우 약한영웅에서도 보고 인상깊었는데 .. 다음작품은 일부러라도 찾아볼것 같아요. 영화 대박나길 기원합니다.
5.0,2026-02-05 21:40,단종에 대해서 잘 알게 된 영화 끝에는 눈물 줄줄 흘리면서 봤어요! 그렇게 어린나이에 명을 다했다니.. 너무 슬퍼요! 한명회역할의 유지태가 너무 얄미울정도로 연기자들의 연기가 훌륭했어요!! 단종역 캐스팅도 너무 잘 어울렸어요!
4.5,2026-02-10 17:38,"계유정란에 이은 단종 복위 운동 그리고 그 이후에 벌어진 일들을 역사적 상상력으로 채워 넣은 솜씨가 일품이다. 세종대왕의 손자였고, 문종의 아들이었던 단종. 조선시대 가장 완벽한 적장자였던 그가 열두살 어린 나이에 왕이 되고, 노산군으로 강등되고, 유배를 떠난 후 죽음에 이르기까지 기구한 삶을 살다간 역사 자체가 너무 잔인하고 서글퍼서 울었다. 세종에 이어 왕이 된 아버지 문종이 불과 2년만에 세상을 떠나고 고아가 된 단종, 그 흔한 수렴청정 조차 할 수 없던 그의 처지(어머니 마저 단종을 낳고 이튿날 세상떠난다) 혈혈단신이던 그거 느꼈을 무력감은 이루 말로 표현할 수 없었을 것이다. 얼마나 공포스러웠겠는가. 믿고 따르던 신하들이 모두 죽임을 당하는 현장에 있었으니 말이다. 그 어린 단종의 마음이 떠올라 또 울었다. 하지만 당당한 단종의 모습을 영화에서 볼 수 있어 기뻤다."
5.0,2026-02-04 13:54,배우들 각자의 연기가 좋아 몰입도가 좋았어요 특히 유해진배우의 연기는 웃음과 감동을 주네요 재밌게 잘봤어요
5.0,2026-02-10 21:10,"단종에 대한 재해석, 단종도 왕이었다."
5.0,2026-02-06 00:47,박지훈 연기 발성 너무 좋아서 살아돌아오신 단종대왕같습니다!
0.5,2026-03-15 16:20,왜? 천만일까....? 몰입도 제로...참..감동도없고...
0.5,2026-03-16 13:46,아니 진짜 이 영화가 진지하게 천만 넘을 수준이냐? 퓨전 사극 드라마도 이 정도는 아닐 듯
5.0,2026-02-04 22:31,"처음볼 땐 유해진 연기에 ""역시다"" 하고 보는데 그 다음 박지훈 연기에 ""우와~~""하게 되는 영화입니다. 진심 상줘야 합니다.  배우분들 목소리는 또 어찌나 좋은지 극장에서 호강했 습니다  끝난 후  자막보는 데도 슬프고 여운이 남았습니다"
5.0,2026-02-04 12:52,장항준 감독 특유의 묘한 따뜻함이 묻어나오는 스토리..이번에도 역시나 좋았고 특히 박지훈 연기 보는 내내 소름이 쫙..단종듀스 일등 다웠음 ㄹㅇ
3.0,2026-03-25 16:32,"장항준 감독 너무 좋아하고 밝고 좋은 사람이라고 생각하고 그 가족이 모두 잘됐으면 좋겠음근데 그거랑 별개로 이게 천만 영화는 절대 아니라고 생각함뭔가 부족한게 너무 많은 영화임스토리가 이어지지 않고 중간에 계속 개그 코드만 넣고 기승전결이 완벽하지 않은 영화라고 느껴짐뭔가 완벽한 영화는 무엇하나 빠지지않고 바꿀수 없는 영화라 생각하는데 이영화는 바꾸면 좋을 만한게 좀 많이 있었던 영화임,,, 너무 칭찬만 있고 평가가 없길래 써봅니다."
1.0,2026-03-01 18:16,공감이 전제된 역사적 비극 위에 배우의 열연을 보란듯이 얹어놨으나 완성도는 평균 이하..표현은 진부하고 구성은 엉성하며 연출은 무성의함.
1.5,2026-03-08 19:47,대체 이게 왜 천만..? ?
5.0,2026-02-13 12:55,어린 단종이 얼마나 무서웠을까 ㅜ
2.0,2026-03-18 20:25,연기는 최고였지만 입소문과 타이밍이 좋았던 영화감독의 덕이 좋았기 때문에 흥행한 영화
2.5,2026-04-03 18:14,서사는 빈약하고 의미없는 씬만 넘쳐난다. 10분짜리 압축 편집본이 훨씬 재밌을듯. 그리고 호랭이 CG는 정말 처참하다
3.0,2026-03-11 18:14,나쁘진 않은데.. 영화 광해를 앞서갈 정도의 관람객 수가 어떻게 나온 건지 의문입니다. 요즘 세상이 힘들어서 사람들이 많이 감정적으로 위로 받고 싶은가 봅니다.
3.0,2026-04-22 10:53,다들 펑펑 울었다는데 공감 못한 1인제일 슬펐던 장면이 과거 단종을 모셨던 신하들이 물가 건너편에서 읍소하면서 짐 던질때였다
2.5,2026-03-07 13:00,"한국 사극 영화에는 이미 몇 개의 높은 산이 있다.〈왕의 남자〉, 〈광해: 왕이 된 남자〉, 그리고 〈관상〉.이 영화가 그 작품들과 나란히 놓일 수 있을까. 글쎄…어쩌면 이 영화는 앞서 말한 작품들과 같은 결의 사극이라기보다는,〈해운대〉나 〈신과 함께〉처럼 많은 관객이 함께 공감하고 웃고 울 수 있는 대중적인 궤에 더 가까운 영화일지도 모르겠다. 연출과 미감 전반적으로 모든 부분이 많이 아쉬웠다. 그래도 장항준 감독님 좋아하고 응원합니다!"
1.0,2026-03-24 23:44,이게 재밌음? 개연성 하나도 없고 왜케 오글거리지
3.0,2026-02-22 16:49,"진짜 평균 9점이 맞아요?뭔가 서사두 많이 부족하고,단종과 보수지기간의 끈끈함도 이해가 안되고영화 다 본 이후에 진짜 재밌는 게 맞나라는 생각이 들던데"
5.0,2026-02-07 01:38,전 이제 박지훈 배우가 단종으로 밖에 안보입니다 영화 중반까지는 웃으면서 봤는데 후반부터는 진짜 계속 울었음 여운 엄청 남고  재관람 의향 백프로 안봤으면 후회할 뻔
0.5,2026-03-08 03:48,너무 별로였음..박지훈 연기만 좋았는데유해진은 장항준감독 빙의된듯 시끄러웠음..전반적으로 너무 작위적이었다고 느낌.이게 천만이라는게 믿기지 않음
3.0,2026-03-09 06:52,"개인적으로 스토리나 개연성이나 연출은 그닥, 주연급 배우들의 연기력이 영화를 살렸네요. 배우들의 연기력으로 영화는 재미있게 봤습니다."
4.0,2026-02-06 22:03,"유해진형님이 8팔이다. 유지태 벌크업하면서 제대로 악역했다. 잘 아는 조연들도 재미진 몫을 다 하시었고, 전미도는 극적인 양념역할에 충실하게, 걱정되었던 단종 역은 연기가 무시 못할 정도 잘 함."
4.5,2026-02-09 05:44,"유해진 배우가 다한 영화!박지훈, 전미도, 유지태  모두 좋았지만 유해진 이라는 배우가 없었어도 이만큼 흥행했을까? 하는 의문이.그럼에도 불구하고 스토리가 매우 좋아서 꼭 많은 분들이 보셨으면 합니다."
2.0,2026-03-11 20:34,너무 뻔한 신파극.. 단종과 동네 주민들이 두서없이 갑작스럽게 친해지고 엉엉 울며 죽고 못사는 사이가 된 것 자체가 감정선이 이해가 안됨
5.0,2026-02-04 14:20,배우들 연기가 미쳤어요 눈물 줄줄남
5.0,2026-02-05 23:38,박지훈 눈빛 미쳤다... 오랜만에 누군가에게 보라고 추천한 영화
3.5,2026-03-23 09:47,"정말 솔직히 말해서.. 솔직히 정말로 1400만 넘을 영화는 아니라고 생각합니다..시기를 정말 잘 타서 개봉한 영화라고 생각해요.우리 나라 사람들은 이거 최고야 하면 우르르 ~ 같이 하는 경향이 큰 국민성을 가지고있는것 같아요.왕사남이 국제시장을 넘어서는 영화라니.. 솔직히 말이 안된다고 생각해요....영화보고 박지훈님을 알게됐고 연기력 인정, 유해진님 기타 다른 배우분들도 다 믿고 보는 배우분들인것도 인정. 그런데 1400만...;; 정말 시기를 잘탄 영화입니다. 이것도 저는 영화를 만드신 분들이 복이 많다고 생각합니다."
1.0,2026-03-23 16:41,뭐하나 강점이 없는 신파를 위한 신파에 의한 신파에 몰두한 신파극
5.0,2026-02-05 22:47,"개봉일에 영화를 보고 여운이 짙게 남아 단종에 관한 기록들을 찾아봤습니다.. 실제로 단종이 겪었던 일들과 엄흥도에 대한 자료들을 읽고 이 영화를 재관람하니, 단종에 대한 안쓰러운 마음이 이루말할 수 없을 정도네요. 너무도 어렸던 인간 이홍위를 바라보는 엄흥도의 눈빛에 가슴이 미어지는 순간이 많았습니다.부디 그 곳에서는 내 사람들과 함께 하셨기를.."
2.5,2026-03-29 02:50,둘의 서사가 조금 더 깊었더라면
1.0,2026-03-08 15:52,유해진 연기 원맨쇼 그외 억지신파 볼거없음
5.0,2026-02-09 12:56,"오랜만에 시간가는줄 모르고,,, 시간이 안갔으면 하는영화였씁니다.. 배우들 연기 미쳣구여 .. 특히나 박지훈배우님은 정말정말 기대 이상이엿어요 … 지금 박지훈배우님께 빠져서 … 다른 작품들도 찾아보고 있습니다. 영화관가서 다시볼예정입니다"
0.5,2026-03-09 00:06,천만영화는 절대 아닌거 같아요 그냥 평범하네요 베스트 댓글은 솔직히 믿지마세요 기대하지마시고 앵간히 볼영화가 없어서 천만 본거라 생각됩니다 이게 평점9점?....지루합니다 많이
5.0,2026-02-14 21:03,"우리나라 역사에서 단종에 대한 포커스가 희안하게 잘 없었던 것 같습니다. 세조의 잔혹함이 세조 다음 예종 등의 후왕들로 인해 당시에 잘 가려졌다해도 이제는 드러나야할 것입니다. 단종이 폐위되었을대,  사육신과 민심들이 당시 어디로 기울었는지, 그럼에도 세조의 사욕이 얼마나 과했는지. 단종이 노력했음에도 좌절될 수 밖에 없었던 통탄함이 영화 속에 잘 녹여난 것 같습니다. 특히 단종 역할의 박지훈 배우가 너무 처연하게 잘 소화해내서, 영화를 보고 나왔는데도 가슴이 먹먹하네요."
1.0,2026-03-21 15:07,와 진짜 대한민국 영화 수준 이겁니까? 역대급 노잼 이었습니다. 이걸보고 재밌다는 것 자체가 놀라움
5.0,2026-02-07 22:08,박지훈 뭐져? 연기 왜케 잘하나여? 워너원은 가수아님? 워너원인데 연기 왜케 잘히져? ㄷㄷ 유해진 횽님도 박지훈땜에 마지막씬도 나올 수 있었다고 극찬하고 아끼더라고여 후 여운이 짙습니당
5.0,2026-02-09 22:53,박지훈배우의 재발견이네요. 너무 맘이아팠어요.
3.5,2026-03-23 14:30,재미는 있었으나 과연 이게 천만을 넘고 감탄을 할 정도의 영화였나 하는 생각이 들었다. 너무 기대를 하고 봐서 그랬던걸까? 지금까지 봤던 천만 관객 영화는 머리부터 가슴까지 꽉찬 느낌이었는데 왕과 사는 남자는 어디 한 구석이 허전한 느낌이 들었다.
1.0,2026-03-25 23:36,코믹요소가 너무옛날방식; 밥상들고 꺼억 대는거로 웃음포인트잡으려하는거랑 호랑이상대로 대사가너무 쫌 ..오글 ;; ㅋㅋ
3.0,2026-03-18 22:11,배우들 연기때문에 몰입감은 장난아니지만 천만까지인가싶다
3.0,2026-03-08 17:45,아.. 솔직히 실망요. 스토리나 연출이 너무 유치하고 촌스러워요. 그나마 배우들연기가 괜찮은데 너무전형적인 인물로 연기해서 감독의 역량이 거기까진가 싶네요.
5.0,2026-02-06 22:18,유지태씨의 재발견..! 박지훈씨의 아련한 눈빛과 주연/조연 할 것 없이 연기력이 출중함. 시간가는 줄 모르고 보다 보니 어느새 상영 끝.. 호랑이 빼고 모든게 완벽함♡
3.0,2026-03-30 20:11,천만영화 기대감이 커서였는지 몰라도 생각보다는 별로였다.
5.0,2026-02-09 23:12,박지훈 말고는 단종을 상상할수도 없다. 정말 역사책에서 묘사된 그대로의 모습.그 눈빛을 오랫동안 기억할듯하다.
3.0,2026-04-15 18:07,호랑이 어쩌구 하길래 뭔가 했는데.. 정말 호랑이 뭐냐...  연출도 개연성 끊기고  천만 영화는 걸러야 한다.
2.0,2026-03-07 12:52,너무 기대가 컸던듯.. 천만이 갈만한 수준은 아닌듯한데 이영화로 천만을 가는거보면 장감독의 사주가 진짜 좋은가봉가
3.5,2026-02-06 21:01,연기력으로 볼만한데 뭔가 심심한 느낌임...
4.5,2026-02-04 12:37,연기력과 스토리가 찰떡
2.5,2026-03-26 14:02,"너무 기대를 많이 하고 갔나봅니다 ㅠㅠ 박지훈, 유해진, 전미도, 이준혁 등 배우분들 개개인 연기는 좋은 듯 하나.. 무언가... 싱거웠음 ㅠㅠ"
1.0,2026-04-01 18:05,돈 아깝다. 언론에 속았네 .. 저를 믿고 프로젝트 헤일메리 보세요.
3.0,2026-02-15 21:11,감독은 유해진한테 큰절올려라...
5.0,2026-02-04 12:32,오랜만에 제대로 된 사극 본것 같아서 반가웠음. 역사책을 찢고 나온 듯한 유해진 박지훈 연기가 압권이었음. 웃다가 오열했네 ㅠㅠ
