rating,date,content
5.0,2025.03.17,줄이 금방 줄어들어요!! 내부는 정말 정신없지만 저렴한 가격에 이 정도의 빵을 먹을 수 있는 게 넘넘 좋습니당 ㅎㅎ 아무거나 집어도 다 맛있어요
5.0,2025.03.16,맛 좋음. 저렴함. 주변에 특화 메뉴 매장으로 분화함.
5.0,2025.03.05,"처음방문 성심당.
직원수 1000명에서 조금 모자란다고 하는 중대기업.
건물(매장)도 확인된것만 5개(?)... 안보이는곳도 있을거 같다. 종류를 크게 나눠 건물마다 판매장소가 나뉘는거 같다.
빵은 저렴한것 부터 비싼것. 가성비는 없지만 적정한 가격같음. 빵 사가지고 문화원 가서 커피와 함께 먹었는데 문화원도 둘러볼 곳이 있어 좋았어요.
개인적으로 제일 맛있는건 튀김소보루와 에그타르트.
성심당, 시기를 받을 수 있겠지만 대전을 발전시키는 기업인거 같아 응원한다. 접기"
5.0,2025.03.02,"장안의 화제 딸기설기... 어디서든 맛볼 수는 있지만 이정도로 혜자하진 않다 재구매 하고 싶은 건, 요거트롤(크림 상큼하고 과일 낙낙... 왜 후르츠 산도 먹지?), 아몬드 크로와상 ^_^ 아 그리고 정말 갓성비가 내려오는게 와 4~5만원 나오겠다 했는데 딱 절반값 나왔을때의 감동 ㅜㅜ 엉엉 접기"
4.0,2025.02.21,명란바게트가너무맛잇어요…
5.0,2025.02.17,"역시 명불허전...... 사람 많다고는 하지만 평균 1시간정도만 기다리고 들어가는 수준ㅇㅇ
그 정도 기다릴 가치 충분함... 일단 빵값도 저렴한데 맛까지 최고니까!"
5.0,2025.02.14,"일요일 낮 점심 시간쯤 1시간 반정도 걸려서 입장 
빵 맛있어요 또가고싶어요"
5.0,2025.02.12,평일은 줄 금방 빠져요. 기다린만큼 맛있고 저렴해요.
5.0,2025.02.03,"역시나 성심당이에요 
맛있고 직원분들도 친절하셔요 
가까이 없어서 한 번 가면 쓸어오게됩니다😋"
4.0,2025.02.01,"너무 정신없음
실내에도 인원제한을 둬야할거같음"
3.0,2025.01.06,"마싯음. 야끼소바빵 튀소 떠먹는딸기? 기억에 남게 맛잇엇음. 명란바게트, 먹물연유빵은 명성에 비해 ㅂㄹ
그치만 왤케 인기가 많은지는 이해가 안된당
금요일 저녁시간엔 웨이팅 없이 들어가서 먹엇지만 (물론 가게 내부는 미어터짐. 따로먹으라고 준비된장소는 한적)
다음날 빵사서 가려고 토요일 점심시간에 가니깐 웨이팅이 가게를 둘러싸고 세줄 잇어서 바로 포기햇다

싸고 맛잇는건 인정이당 접기"
5.0,2025.01.05,맛도 있고 주차도 편하고 다 좋은데 주말이나 금요일 오후에는 절대 방문하지 마세요.. 웨이팅 줄이 어마무시 합니다. 평일 오전 방문을 강력 추천 드립니다.
5.0,2025.01.05,평일 방문 강추 무조건 일찍 가셔야 됨
5.0,2025.01.03,"성심당 유명한 이유가 있네요
모든 빵을 먹어보진 않았지만 고른 것마다 다 맛잇었네요 
또 갈 의향 있습니다 추천~~~"
5.0,2024.12.25,평일인데도 길게 늘어진 줄에 당황했으나 금방 들어갈 수 있었음. 따로 줄이 없다고 계속 안내방송 해주셔서 원하는 빵을 담기위해 돌아다님. 그치만 사람이 너무 많아서 치이는 건 어쩔 수 없는 듯.. 빵을 계속 굽고 계셔서 오전이 아니라도 갓 구운 빵을 먹을 수 있다는 장점이 있음. 계산대도 많아서 빨리 계산하고 나올 수 있음. 본점이지만 내부가 엄청 넓진 않으므로 미리 구매할 빵을 정해두고 가면 효율적일듯 접기
5.0,2024.11.26,"빵사러 왕복 5시간.
두번째 감.
나는 빵 안좋아 함.
근데도 1년에 한번은 무조건 가는 곳.
가족들 의견 추합해서 대충 4~50만 어치 사면 넉넉하게 먹음.
나보다 아내가 더 좋아함.
아내를 더 좋아하는 나는 올해도 성심당에 감. 접기"
5.0,2024.11.22,"대전의 자랑이라고하니 그냥5점 줌
퀸아망3300원굿! / 떠알밤9000원X 1인2개만 허용할정도로 인기라니 이해불가+밥한끼값 / 야채고로케X 기름이 너무 많아 냅킨몇장 다 젖음. 후렌치파이 굿!!아 이 맛있고 큰게 2000원이라니 / 월넛브레드 굿. 이 큰게 4000원이라니 접기"
5.0,2024.11.11,웨이팅은 빨리 줄어드나 빵고르는데 너무너무너무 정신없어요... 다들 조금만 배려하면 좋을텐데 왜이렇게 밀어대는건지ㅠㅠ 빵 저렴하고 맛있어요!! 드디어 가봐서 좋아요
5.0,2024.10.31,"역시 성심당이 최고
오전부터 붐벼서 
여전처럼 여유는 없지만
주말에 먹을 샌드위치 사고
문화원에서 커피와 스콘을 먹으며 잠시 쉬다
주차요원의 친절한 인사를 받고 
돌아왔다
사람이 하는 주차안내 !!!
이게 참 정겹고 좋다
성심당이 대전 은행동에 있어
다행이다
 접기"
5.0,2024.10.29,"한 도시를 대표하는 빵집일만 하네요
다 맛있고 싸고 다 좋아요"
5.0,2024.10.23,사람이 많아서 웨이팅 필수에 빵 고를 때도 정신 없으나.. 빵 먹어보면 재방문 의향 생김
5.0,2024.10.22,빵 가격이 착하고 맛있어요!
5.0,2024.10.16,"대전 살고싶네요,,"
5.0,2024.10.06,빵 저렴하고 너무 맛있어요 역시 성심당😍 근데 웨이팅 진짜 지옥... 평일 오전 일찍이 답입니다ㅎ
5.0,2024.10.03,"비오는 휴일에 갔는데 30분 정도 기다려서 들어갔어요
안에 시장통처럼 정신 없어서 두 번은 못 갈 것 같아요
그래도 싸고 맛있는 빵 팔아주셔서 감사합니다..!"
4.0,2024.10.03,"맛, 가격, 신선함 모두 아주 좋습니다. 대신 사람들 동선을 한방향으로 잡으면 회전도 질서도 더 좋을것같네요. 

An absolute great bakery innit? 
This place is packed so be careful. 접기"
5.0,2024.10.01,사람이 굉장히 많았는데도 인원 통제가 잘 되었음.
5.0,2024.09.30,가성비좋고 맛있어요
4.0,2024.10.03,"맛, 가격, 신선함 모두 아주 좋습니다. 대신 사람들 동선을 한방향으로 잡으면 회전도 질서도 더 좋을것같네요. 

An abso... 더보기"
5.0,2024.09.06,"매년 가도 맛 있 다
저렴한 가격에, 어느날 불현듯 생각나는 튀소
백년 천년 자리 지켜 주시길…"
4.0,2024.09.04,"월요일이라서 줄은 안 섰으나, 가게 안쪽은 정말 사람이 많고 정신 없더라고요.. 빵 종류가 정말 많고 가격이 다른 프렌차이즈 빵집들에 비해 저렴합니다 18개 구매했는데 6만 얼마 나왔고 개인적으로 샌드위치가 맛있다고 해서 세 개나 구매했는데 애플브리치즈샌드위치랑 올리브샌드위치 둘다 좀 별로였음.. 후렌치파이랑 튀소, 그리고 후렌치파이 괜춘 접기"
4.0,2024.09.03,"튀김소보로, 보문산 메아리 다 필요 없고 무조건 판타롱부추빵. 🤤"
4.0,2024.09.02,평일에 방문했는데도 사람이 정말 많았습니다. 매장이 정말 혼잡해서 빨리 고르고 나와야합니다. 진열대 앞에서 애기들이 기침하고 있는데 제제하는 직원이 없어 다소 위생적이진 않습니다.. 직원들이 다들 바빠서 그렇겠지만 친절하지는 않았어요.. 그래도 맛과 가격이 모든 걸 용서해줍니다😂 접기
5.0,2024.08.30,부추빵이 진짜 맛있네요. 튀김소보로도 정말 맛있었고 또 가고싶은 곳입니다. 가격도 저렴하고 유명한 이유가 있네요
5.0,2024.08.28,"대전 여행의 목적..
8월초 한여름에 갔는데도 길바닥에서 40분~1시간정도 웨이팅하고 들어갔어요 그래도 우산빌려줘서 그나마 다행 빵은 말모 너무맛있음"
4.0,2024.08.27,"대전하면 성심당!
주차할 곳은 마땅히 없어서 주변 공영주차장에 주차했음. 주변 주차장 다 주차비 저렴해서 좋음
빵 종류 엄청많고 가격도 정말 저렴해서
먹고싶은 거 다 담았는데도 만원대 였음
근데….. 평일에 5분 웨이팅하고 들어갔는데 사람이 너무 많아서 무슨빵이 있는지 제대로 둘러볼 수도 없고.. 밀려다니면서 빵 줍줍 해야됨 ㅠㅠ 원하는빵 있으면 줄 안서도 된다는데 자꾸ㅠㅠ 줄서가지고 밀려가게 돼있음.. 빵 넘넘 맛있고 저렴해서 재방문의사는 100%
 접기"
5.0,2024.08.27,줄에 한번 놀라고 빵 맛에 한 번 더 놀란다
5.0,2024.08.22,"부추빵, 야키소바빵 미쳤습니다"
5.0,2024.08.19,대전가면 꼭 들리는 성심당~~~
5.0,2024.08.17,"진짜 사람이 정신옶게 많음 한국의 돈키호테 수준
근데 맛있어서 또 갈거임
성심당 갔으니 대전도 들려줘야지!"
5.0,2024.08.15,"사람은 진짜 많지만 놀이기구 줄 기다린다고 생각하면 생각보다 금방 들어가요!!
웨이팅 시 사용할 우산, 부채, 가게 앞 에어컨 등 웨이팅 고객을 생각하시는것도👍👍
직원들도 진짜 많아서 대기가 빨리줄어드는듯 해요!!
 접기"
3.0,2024.08.13,"가성비 좋으나 한시간 기다려서 먹을 맛은 아닌 듯.
기다리는 계단 참에 바퀴벌레 나와서 잡음"
5.0,2024.08.11,"어제 갔는데 웨이팅 30분 정도 하고 가서 사왔어요 생각보다 종류가 되게 많았고 역시 유명하다는 튀소는 빵이 비맞아서 축축해져 있음에도 맛있더라고요!
남은 빵은 집 냉동고에 뒀다가 먹으려구요!
다음에는 시루들도 한번 도전해볼께요 접기"
5.0,2024.08.10,"빵사러 대전까지 운전해간 스스로를 칭찬하게 되는 바로 그곳 성심당😤🩵

맛있다 저렴하다 친절하다 
사람많지만 금방빠진다
안내멘트도 바로바로
주차권 제공
근처 가게들과의 접근성도 굳👍🏻

대전에 숙소 잡을걸… 
너무 조금 사고 돌아온듯하다💬
또가야지‼️ 접기"
4.0,2024.08.05,줄서서 먹는거비하면 엄청 맛있는거는 아닌데 가격이 다른 프랜차이즈 빵집에 비하면 저렴합니다.
3.0,2024.08.03,"빵은 정말 그냥 그랬어요. 줄 서서 먹어야 할 정도는 아닌 것 같아요. 근데 그 무슨 메아리인가? 그 빵은 엄청 맛있게 먹긴 했어요! 근데 빵은 그저그런데 망고시루케이크는 진짜 대박이예요... 진짜 제가 평생 먹어봤던 케익중에 최고d=(^o^)=b
하 또 먹고싶네요... 접기"
5.0,2024.08.01,평일에도 사람이 정말 많네요. 그래도 30-40분 기다리면 맘껏 빵쇼핑 가능합니다. 주말엔 3시간 줄설거 평일에 오세요. 저렴하고 맛은 평범한 곳인 줄 알았는데 좋은 재료를 듬뿍 써서 너무 맛납니다! 튀김소보로랑 마라고로게가 제 입맛에 최고였어요
5.0,2024.08.01,평일 사람 너무 많음
4.0,2024.08.01,"빵이 맛있다.
빵집에 대해 더 할 말이 있을까?
자주 가고픈 곳"
5.0,2024.07.19,대전 살면서 이렇게 기다리는것도신기하네요ㅋㅋㅋㅋㅋ 냉방기도 밖에 설치되어있고 우산도 제공되어서 기다리기 좋았네요
5.0,2024.07.16,사람이너~~~~무많아요ㅎ
5.0,2024.07.13,튀김소보로 맛있어요
5.0,2024.07.06,"27도의 금요일 점심시간.
웨이팅 35분. 빵 담는데 10분. 계산 하는데 5분. 
눈물 닦는데 5분. 도합 1시간."
5.0,2024.06.23,아내가 맛있어하니 맛있어요! 빵알못인 저도 크루아상과 퀸아망을 샀답니다 허허
5.0,2024.06.20,주말 늦게 가니 오히려 대기줄도 적고 좋았습니다.
3.0,2024.06.15,빵엄청담으면 2만원??  엄청담으니 7~8만원이구만요. 18개정도? ㅋㅋ
5.0,2024.06.09,줄 길어도 금방 들어가네요 빵 엄청 담았는데도 2만원.. 또 가고싶다
5.0,2024.06.06,"대전에 일이 있어 들렀다가 다행히 볼일본 곳과 가까워 찾아 갔습니다.
처음에 문화원으로 잘못 찾아갔다는...^^

문화원과 멀지않은 곳에 가까이 있었습니다.
해가 떨어질 때쯤되어서 그런지 다행히 줄은 서지 않고 들어 갔네요.

내부가 그리 크지 않습니다만 빵은 정말 많이 있어요.
그리고 카운터가 6대인가 7대인가 있어서 계산도 빠릅니다.

소튀가 맛있는데 개인저으로 부추빵도 맛있더군요. 나이를 점점 먹어가다보니..

가격도 2천원부터 2천몆백원정도며 다른 빵들도 좋은 가격이었습니다.

오래전부터 알고 있던 곳이긴 하지만 이렇게 지역에서 사회기여도 많이 하시고 다른곳에 비해 가격도 착하고 아무튼 대전에 들릴 일이 생기면 또 찾아 올 겁니다. 접기"
5.0,2024.06.04,명란바게트를 더 사왔어야했는데
5.0,2024.05.19,"망고케익사러 울산에서 찾아왔어요~ 8시부터 갔는데도 줄이~~~~~그래도 케익도 사고 빵도 많이 샀어요.
딸기시루 사러 겨울에 또 여행갈께요."
1.0,2024.05.16,공휴일에 방문했습니다. 빵은 말할 것도 없이 너무 맛있습니다. 근데 사람이 너무너무너무 많고 안전지침이 없어요. 누구 하나 넘어지면 압사사고 날까봐 무섭습니다. 앞으로는 다른 지점 가려고요. 자유방향으로 직원 손님 할 것 없이 움직이니까 동선 다 엉키고 그야말로 무질서 그 자체입니다. 계산대 줄도 한 줄 서기가 아닌게 이해가 안됐어요. 안전에 관해서는 손 놓고 있는 것으로 보였어요. 다른 지점도 웨이팅이 있기는 하지만 이 정도 까지는 아니었습니다. 성심당은 안전에 더 신경써주시고 지침도 만들어주세요! 빵 고르는 것도 일방향으로 한 줄로 움직일 수 있게 동선을 짜야겠습니다. 접기
5.0,2024.05.15,"성심당
왜이렇게 사람이 많아졌나요...
분명 작년까지만 해도 사람이 이정도로 많지는 않았는데
케익부띠끄랑 더불어 대기줄이 아주 난리입니다....
내부는 더 난리임... 꽉 차서 움직일수가 없음
팁 드리자면 내부에 줄같이 서있는 것 같지만 아무 줄도 아니니
슈슈슉 사이사이로 잘 통과하셔서 원하는 빵 픽업하시고
계산대 하나 골라서 뒤에 대기하시면 됩니다
그럼에도 빵 퀄리티는?
정말 단연 최고입니다.
다음에 또 와야지 접기"
5.0,2024.06.06,"대전에 일이 있어 들렀다가 다행히 볼일본 곳과 가까워 찾아 갔습니다.
처음에 문화원으로 잘못 찾아갔다는...^^

문... 더보기"
5.0,2024.05.15,"성심당
왜이렇게 사람이 많아졌나요...
분명 작년까지만 해도 사람이 이정도로 많지는 않았는데
케익부띠끄... 더보기"
5.0,2024.05.12,망고시루 너무 맛있어요 또 가야될 것 같음
3.0,2024.05.10,"빵은 다른곳 보다 훨씬 고퀄이어서 좋았는데
인기있는 상점인데, 사람들은 많고, 공간은 좁아서 빵을 제대로 고르지 못 한다는점이 아쉽네요.
2층까지라도 확장을 했음 하는 바램이네요
 접기"
5.0,2024.05.09,"명성대로 싸고 맛있고 직원분들도 친절하십니다ㅎㅎ
평일 오전에 가니까 웨이팅 없어서 좋았습니다! 진짜 가성비 갑..!캐리어 둘 곳 없어서 망설였는데 앞에 보관하게 해주셔서 덕분에 편하게 쇼핑 했습니당 !! 이틀 연속으로 방문해서 털어먹었어요🫰🏻 접기"
4.0,2024.05.03,소문마따나 맛있는데 늦게갔더니 빵 종류도 적고 식어서 아쉬웠어요 ㅠ
5.0,2024.04.30,사람 엄청 많음. 예약 후 픽업하시길
5.0,2024.04.29,대전 놀러갔을 때 꼭 가야하는 장소 중 하나… 빵 별로 안 좋아하는 저도 맛있게 먹었습니다 딱 하나 단점이라면 사람이 너무 많아 질서가 부족해서 불편한 거 빼고 다 좋아요
5.0,2024.04.27,"딸기케익 사먹음 빵맛은 좋은데 딸기맛은 꽝임
다른빵 색다른 맛이긴 하나 구지 두번가기엔 가격도 만만치않고.."
5.0,2024.04.20,갓심당
3.0,2024.04.15,"다들 집단 최면에라도 걸린 것일까. 하도 성심당성심당 하길래 대전에 사는 친척 보러온 김에 들렀다. 현지인 말로는 굳이 갈만한 곳은 아니라고 했지만 그래도 언제 또 올 수 있을지 몰라 들렀다. 명성대로 엄청난 줄과 매장 안 인파에 기겁했다. 브레드 종류가 다양했지만 차마 다 보거나, 한번 지나친 브레드를 다시 가지러 가기란 불가능했다. 거대한 인파로 몸을 돌리기가 어려웠고 머리 위로 쟁반을 이고 다녀야할 정도였기에.. 그만큼 가치가 있어야만 했음을 직감했고 무조건 맛있기로 정한 브레드를 한아름 안은채 서울로 돌아와 가족과 먹는데.. 그냥 근처 뚜레주르 다녀오는게 나을듯. 분명 맛이 없는 것은 아니나 그저 먹을만한 정도. 여러가지 종류별로 맛보려고 무려 8만원어치를 사왔는데 먼 곳에, 그 많은 인파와 불편함을 뚫고까지 갈 정도의 맛있는 메뉴는 우리 가족에겐 어째 단 하나도 없었다. 근처 부띠끄도 마찬가지. 브레드나 케이크나 집 근처 빵집가면 먹을 수 있는 쥰니 평범한 맛인데 마케팅의 힘이 얼마나 위대한지 알게된 사례였다.. 접기"
5.0,2024.04.14,"여기는 그냥 맛있음 기다린 시간이 아깝지 않음
빵을 한가득 담아도 서울의 반값느낌.
맛도 최고"
5.0,2024.04.13,"성심광역시🥖🥐🥨
서울에서 10만원어치 빵이 여기선 5만원도 안 하는듯"
5.0,2024.04.12,오전에 가니까 사람이 없어서 좋아요
4.0,2024.04.01,겁나 맛있는 빵들! 사람은 너무 많아서 줄서기 빡세졌어요.
5.0,2024.03.14,"대전에 갈 때마다 들리는 곳, 
맛있는 빵을 다양하게 즐길 수 있는 곳입니다."
4.0,2024.03.07,"밖에 줄없길래 생각보다 줄없는데? 하고 들어갔는데 안에 줄서있음... 특히나 빵집는 방향이없다보니 혼잡함 역방향으로도 오고 뒤에서도 오고 빠르게 한개씩 사고 계산하려는데 사방에서 사람들이 와서 복잡했달까..?
빵 집는데는 오래걸렸고 계산자체는 금방이였어요 주차는 다른곳에했긴했는데 주차도 혼잡할듯 접기"
5.0,2024.02.29,"많이 사도 아깝지않다 
애플파이가 정말 맛있다
입장 대기줄은 빨리 빠지는 편
계산할때 포장도 엄청 빨리해주심
빵 고르는건 줄이 없는데 빵 앞에서 가만히 서있거나 해서 자연스레 줄이 생기는듯
그리 오래걸리는건 아닌데 빨리빨리 골랐으면 함 접기"
4.0,2024.02.29,여러 번 방문해봤지만 여기 빵은 해가 갈수록 사먹기 힘들어지는거 같네요. 가성비는 여전히 굿👍! 근데 빵들이 지나다니는 사람들의 패딩에 쓸리기도 해서 위생은 좀 신경써줘야 할거 같았습니다. 전 그 쓸려다니는 빵들을 보고 조용히 미리 포장되어 있던 빵들만 집었습니다.. 접기
5.0,2024.02.29,"많이 사도 아깝지않다 
애플파이가 정말 맛있다
입장 대기줄은 빨리 빠지는 편
계산할때 포장도 엄청 빨리해주... 더보기"
5.0,2024.02.28,"건물 밖까지 줄이 있긴한데 금방 줄어들어서 계산하고 나올때까지 1시간 조금 덜 걸림
내부는 아비규환이긴함 약간 헛웃음 나옴
명란바게트 고구마튀소 맛있음
주차는 우리들공원에 하시면 1시간 주차권줍니다
(케이크 부띠크랑 합산 가능) 접기"
5.0,2024.02.27,또 오고싶어요  빵은 정말좋아요
1.0,2024.02.25,여기가 대체 왜 유명한거임? 주말에 웨이팅 엄청인데 참고 기다려서 매장 들어갔다가 돗대기 시장통같아서 너무 놀라고 코너에 몰려서 놀라고 빵도 맛 별로였음!두번은 못갈곳임.
5.0,2024.02.22,"첫 대전여행으로 왔는데
빵을 별로 좋아하는 편이 아니라 별 기대 안 했지만.... 역시 성심당이 괜히 성심당이 아닌가봐요 갓 구운 빵이 아닌데도 존맛탱이었음... 걍 밥 말고 빵 먹을 걸.. 집으로 돌아와서 다 식은 거 먹었는데도 진짜 개맛있음ㅠ 냉동으로 뒀다가 3일 지난 초코튀소 먹었는데도 존맛탱;; 접기"
5.0,2024.02.15,"진짜 맛있음,, 여기 꼭 와보고 싶었는데 후회안합니다 빵 스케일이 다르고 질이 달라요
대전올일 있으면 여기 꼭 들렸다가 갈꺼에요
 접기"
3.0,2024.02.05,성심당 당연히 좋죠 그런데 사람은 물밀듯이 들어오고 줄이 없어서 걍 전쟁터에요 주말은 절대 가지마세요 주말에 가야한다면 오픈런을 하는것밖에 답이 없어요 진짜 사람이 파도처럼 계속 어깨를 치는데 그 와중에 안내를 마이크로 해주시거든요? 줄 따로 없으니까 알아서 끼어들어라 앞으로 가라 하는 안내만 나오고 정신은 없고 그 와중에 옆사람들이 지나가면서 쟁반으로 ㅈㄴ 때려서 여기가 쟁반노래방인줄 알았어요. 맞을때마다 이렇게까지 빵을 사야하나 싶어서 좀 울고싶어요 접기
4.0,2024.01.31,"1.성심순크림빵: 크림이 부드럽고 느끼하지 않으나, 달달한편! 꼭 아아랑 함께드세요! 생각보다 달기도 했고 다른빵도 먹어야해서 1/4만 먹고 패스
🔥2. 이탈리안샌드위치(6000): 진짜 개 존맛탱!!!!치아바타 빵-치즈크림두툼-양상추-토마토-햄-소스-치아바타!!!!!!!!이거 서울에서 판다면 족히 1만원은 될듯! 양도 쩔어요! 나눠먹어야함!
🔥3. 애플브리즈치즈 샌드위치(8000) 이건 서울이여도 이가격정도일듯! 빵이 서브웨이 오트빵?같은 건강한 빵인데 진짜 😭👍👍브리즈치즈와 사과 이렇게 어울리는거였나???
4. 초코튀김소보로 겉면만 초코입니다! 달아요...!
5. 부추빵 만두빵  같은 느낌
6. 티라미수파이 안에 마스포카네치즈 크림이라는데 달아요...여기는 크림이 달달한편인듯! 크림류는 재구매의사 없을듯
7. 작은메아리는 퀸아망인듯한데...달아요!!!스페셜하지X
🔥8. 명란바게트 그냥!!!!3개믄 기본으로 쓸어담으세요!!! 명란바게트 유명한건 알았지만 이 집 대박이네ㅔ!!!서울보다 저렴하고 명란과 빵의 단짠이 아주 최고!! 서울 명란바게트는 다 성심당미만잡!!!
9. 소금빵.... 그다지...!. 접기"
5.0,2024.01.24,"입구바닥이 많이 닳았어요 
얼마나 많은 손님이 다녀간지 반증하는것 같네요~~ 사시사철 항상 붐비는 곳인것 같아요"
5.0,2024.01.21,케이크가 너무 맛있어요. 먹고나면 또 가고 싶은 빵집입니다. 줄서서 사는데 무슨 말이 필요하겠어요
5.0,2024.01.16,"사람이 너무 많지만
직원들이 친절하고 계산하는곳이 많아서 빨리빨리 계산가능
평일 낮에도 줄서있음ㅜ"
4.0,2024.01.09,다른 곳에서 볼 수 없는 아이디어 빵들을 맛볼수 있고 무엇보다도 사람들이 와글와글 몰리는 데서 내 빵 건져먹는 듯한 쾌감이 있습니다
5.0,2023.12.31,튀김소보로는 전설이다.
5.0,2023.12.29,"성심당만으로도 대전을 방문하기에 충분한 이유가 된다.
너무 맛있고 가성비넘치고.. 그런데 사람도 너무 많아서 매장 한번 들어갔다 오면 진이 빠진다ㅠㅠ"
5.0,2023.12.27,너무 너무 맛있어요
5.0,2023.12.12,그저 빛
5.0,2023.12.11,"줄은 길었지만 생각보다 빨리 빠집니다.
가격도 저렴하고 맛있어요!"
5.0,2023.12.10,빵 종류도 많고 빵지순례한다면 꼭 다녀와야 하는 곳이에요. 대전하면 성심당이라고는 하지만 역시나 믿어 의심치 않았던 곳이에요. 진짜 행복 그 자체였습니다!
5.0,2023.12.08,절 가지세요 사랑해요 성심당❤️
5.0,2023.12.08,대전시청입니다. 웨이팅 기니 각오하고오셔야합니다
5.0,2023.12.06,"맛있고, 친절하고, 가격도 합리적이고... 3년만에 다시 찾았는데 모든 부분에서 업그레이드 된 느낌이었습니다. 2층 테라스키친의 식사도 왠만한 음식점보다 낫습니다. 멀리서 성심당만 보고 대전 오셔도 후회 안하실 거라고 생각합니다."
5.0,2023.12.04,"주차가능해서 좋았구요, 빵도 너무 맛있구! 싸고! 사람이 많았지만 그 안에서 질서가 생겨가지고 나름 쾌적했습니다 ㅋㅋㅋ 애플브리샌드위치 존맛입니다 꼭드세요ㅜ 작은메아리랑 튀소 튀소구마 3개씩 살걸 후회됩니다...ㅠㅠ❤️"
5.0,2023.12.01,크리스마스 시즌이라 그런지 사람이 정말 무지막지하게 많네용... 일요일 하루종일 줄이 정말 길더라구요! 역시 대전의 자랑 성심당~~
5.0,2023.11.27,맛있어요
5.0,2023.11.24,"최고에요,,성심당의 도시 대전! 성심당 하나만으로 재방문하고싶어오"
4.0,2023.11.17,부추빵 맛있어요! 근데 저녁 먹고 가면 원하는 빵은 다 팔려있는…
4.0,2023.11.16,"맛있긴한데, 빵에 대해 잘 모르거나 좋아하지 않는 사람은 감흥이 없을 듯 해요."
5.0,2023.11.06,대전하면 성심당
5.0,2023.11.05,12시 정도에 오면 이정도의 웨이팅을 경험 가능함. 맛은 그냥 빵임. 큰 기대를 하지는 않길 바람. 튀소도 한번 먹어볼만한 정도의 맛일 뿐.
1.0,2023.11.03,빵 싼건 알겠는데.. 인간적으로.. 매장 내 인원 제한 좀 하고 동선 정리 좀 해야할듯..
5.0,2023.10.28,"소문난 잔치집에 먹을거리 최고 많은 찐 맛집 !! 
명란바게트 부추빵 빅매치 !!!"
5.0,2023.10.14,"역시 맛있고 그냥 미쳤습니다 가성비가 좋아요 
전 빵 안 좋아하는데 첨으로 빵 맛있다 ! 싶었어오 
이것때문에 대전 다시 갈 의향 있습니다
줄이 굉장히 길었는데 생각보다 빠르게 줄어들었어요!! 두시간 걸릴 줄 알았는데 30분 기다리고 들어갔습니다 
꼭꼭 가세요!!‘

굳이 굳이 아쉬운 거 뽑자면 
안에 사람이 너무 많아서 정신이 하나도 없고 직원분들이 힘들어보여요 물어봐도 친절하시진 않았습니다 근데 이해될 정도로 바빠보이셨어요ㅠ 접기"
5.0,2023.10.07,대 혜자 베이커리!
5.0,2023.09.30,맛 있고 친절하고 가격도 저렴 합니다
5.0,2023.10.14,"역시 맛있고 그냥 미쳤습니다 가성비가 좋아요 
전 빵 안 좋아하는데 첨으로 빵 맛있다 ! 싶었어오 
이것때문에 대전 ... 더보기"
5.0,2023.09.23,사람이 엄청 많긴한데 빵은 맛있어요
5.0,2023.09.22,"전국 빵집 다 발라버리는 ㅎㄷㄷ한 빵집...대전 이외 출점하지 않는 원칙으로
가치를 더하고...노잼도시 대전을 성심당 보유도시로 만든 undisputed 빵집"
5.0,2023.09.15,운좋게 안 기달리고 바로들어왔어요 너무 맛있어요
5.0,2023.09.09,케이크가 짱입니다..!
5.0,2023.09.05,대전의 심장. 가을에는 탑셰프의 리얼 몽블랑
5.0,2023.09.03,"명란바게트와 튀김소보로 내 인생빵
근데 이거 두개 외에는 아직 맛난 걸 찾지 못함
그치만 이거 두개만으로도 계속해서 방문할 가치 충분"
4.0,2023.09.01,너무 사람이 많고 유명세로 예전에 맛있던 채소빵 등을 더이상 볼수없어 아쉬움이 남습니다.
4.0,2023.08.22,본점 맞은편에 있는 성심당이하는 빙수집 옛맛솜씨를 꼭 가세요 성심당은 빵맛집이 아니고 팥 맛집입니다 송직히 빵 자체는 별 세개 인데 팥은 별 다섯개가 맞아요!
5.0,2023.08.18,"⭐️⭐️⭐️⭐️⭐️

🚗 주차는 성심당문화원이 제일 가까움.

💵 중간

📝 보문산메아리가 내 마음속 1등. 그리고 작은메아리도 좋고 소금빵도 진짜 맛있음. 가격도 정말 착하고 양도 많고 거기다가 빵 퀄리티가 미쳤음. 한 번 먹고나면 다른 빵집 가고싶지 않아짐ㅋㅋ 샌드위치도 굉장히 맛있고 양이 많으니 꼭 사보시길 접기"
4.0,2023.08.17,빵 맛은 어디나 있는 제과점과 비슷하지만 가격이 저렴하네요 다만 사람이 너무 많아서 대기가 길어요 ㅠ
5.0,2023.08.15,대전은 노잼도시가 아님 명란바게트 잠봉뵈르 존맛탱 잠봉뵈르는 대전역쪽에 없드라고요 본점에서 다 쟁기라고~~
4.0,2023.08.09,"빵 맛있네요. 줄 안서려면 일찍 가세요.
월요일 오전 10시15분에 찍은 사진입니다."
5.0,2023.08.07,말해뭐합니까 대전은 유잼도시입니다
5.0,2023.08.05,사람이 정말 많지만 유명한 곳답게 질서있게 정리를 잘해주셔서 어렵지 않게 구매할 수 있었어요
5.0,2023.08.01,저렴하고 맛있다..
5.0,2023.07.26,명란바게트 미쳤다... 소금빵 가성비 좋으나 소금크루와상이 더 취향저격 으아 대전의 빛과 소금
